event_date,custom_session_id,revenue
2020-11-19,1317256.8451359656_764861562,3.0
2020-11-19,1317256.8451359656_764861562,24.0
2020-11-19,1317256.8451359656_764861562,24.0
2020-11-19,1317256.8451359656_764861562,14.0
2020-11-19,1317256.8451359656_764861562,6.0
2020-11-19,1317256.8451359656_764861562,5.0
2020-11-19,1317256.8451359656_764861562,6.0
2020-11-19,1317256.8451359656_764861562,5.0
2020-11-19,1317256.8451359656_764861562,8.0
2020-11-19,1317256.8451359656_764861562,10.0
2020-11-19,1317256.8451359656_764861562,3.0
2020-11-19,1317256.8451359656_764861562,3.0
2020-11-19,1317256.8451359656_764861562,6.0
2020-11-19,1317256.8451359656_764861562,3.0
2020-11-19,1317256.8451359656_764861562,14.0
2020-11-19,1317256.8451359656_764861562,24.0
2020-11-19,1317256.8451359656_764861562,6.0
2020-11-19,1317256.8451359656_764861562,8.0
2020-11-19,1317256.8451359656_764861562,24.0
2020-11-19,1317256.8451359656_764861562,5.0
2020-11-19,1317256.8451359656_764861562,5.0
2020-11-19,1317256.8451359656_764861562,10.0
2020-11-19,88827381.9303945281_7037847609,10.0
2020-11-19,88827381.9303945281_7037847609,10.0
2020-11-19,88827381.9303945281_7037847609,28.0
2020-11-19,88827381.9303945281_7037847609,10.0
2020-11-19,88827381.9303945281_7037847609,10.0
2020-11-19,88827381.9303945281_7037847609,10.0
2020-11-19,88827381.9303945281_7037847609,28.0
2020-11-19,88827381.9303945281_7037847609,28.0
2020-11-19,88827381.9303945281_7037847609,48.0
2020-11-19,88827381.9303945281_7037847609,64.0
2020-11-19,88827381.9303945281_7037847609,10.0
2020-11-19,88827381.9303945281_7037847609,48.0
2020-11-19,88827381.9303945281_7037847609,10.0
2020-11-19,88827381.9303945281_7037847609,10.0
2020-11-19,88827381.9303945281_7037847609,28.0
2020-11-19,88827381.9303945281_7037847609,28.0
2020-11-19,88827381.9303945281_7037847609,64.0
2020-11-19,88827381.9303945281_7037847609,10.0
2020-11-19,88827381.9303945281_7037847609,10.0
2020-11-19,88827381.9303945281_7037847609,10.0
2020-11-19,88827381.9303945281_7037847609,28.0
2020-11-19,88827381.9303945281_7037847609,10.0
2020-11-19,1416421.5108958042_283739272,48.0
2020-11-19,3398888.3003961025_8733614010,
2020-11-19,49394451.7466103154_440077585,
2020-11-19,51270177.6841667595_1304505963,
2020-11-19,55601747.6727525025_4606205449,
2020-11-19,72491659.8341700565_435266616,
2020-11-20,24164594.4598368539_3450253543,13.0
2020-11-20,1943185.6260713896_6083445649,40.0
2020-11-20,1943185.6260713896_6083445649,40.0
2020-11-20,2026570.1660036366_392865327,8.0
2020-11-20,2026570.1660036366_392865327,8.0
2020-11-20,4707239.1008432127_3093668434,44.0
2020-11-20,4707239.1008432127_3093668434,44.0
2020-11-20,4977232.4990575638_9106558982,17.0
2020-11-20,4977232.4990575638_9106558982,17.0
2020-11-20,8043833.5057848398_2103596723,55.0
2020-11-20,8043833.5057848398_2103596723,55.0
2020-11-20,8105555.2376937141_8545524172,48.0
2020-11-20,8105555.2376937141_8545524172,48.0
2020-11-20,12291446.3815334458_4350373169,55.0
2020-11-20,12291446.3815334458_4350373169,55.0
2020-11-20,14233481.9298635081_386652260,24.0
2020-11-20,14233481.9298635081_386652260,24.0
2020-11-20,33967208.3195174744_8654233901,12.0
2020-11-20,33967208.3195174744_8654233901,12.0
2020-11-20,37295810.5629224960_4430154983,58.0
2020-11-20,37295810.5629224960_4430154983,58.0
2020-11-20,75073588.1859607099_3486469869,20.0
2020-11-20,75073588.1859607099_3486469869,20.0
2020-11-20,80921507.1393350408_6983869416,32.0
2020-11-20,80921507.1393350408_6983869416,32.0
2020-11-20,4093390.4018374057_589091716,26.0
2020-11-20,4093390.4018374057_589091716,4.0
2020-11-20,4093390.4018374057_589091716,26.0
2020-11-20,4093390.4018374057_589091716,4.0
2020-11-20,4707239.1008432127_3093668434,44.0
2020-11-20,4707239.1008432127_3093668434,16.0
2020-11-20,4707239.1008432127_3093668434,44.0
2020-11-20,4707239.1008432127_3093668434,16.0
2020-11-20,6472499.9883959963_6639321141,14.0
2020-11-20,6472499.9883959963_6639321141,44.0
2020-11-20,6472499.9883959963_6639321141,44.0
2020-11-20,6472499.9883959963_6639321141,14.0
2020-11-20,52565912.2309852051_2356540328,24.0
2020-11-20,52565912.2309852051_2356540328,44.0
2020-11-20,52565912.2309852051_2356540328,24.0
2020-11-20,52565912.2309852051_2356540328,44.0
2020-11-20,72137012.1051607566_4424134987,17.0
2020-11-20,91388989.2835941751_1822930374,24.0
2020-11-20,72137012.1051607566_4424134987,26.0
2020-11-20,72137012.1051607566_4424134987,17.0
2020-11-20,72137012.1051607566_4424134987,26.0
2020-11-20,77461948.4804221368_6968530397,5.0
2020-11-20,77461948.4804221368_6968530397,71.0
2020-11-20,77461948.4804221368_6968530397,5.0
2020-11-20,77461948.4804221368_6968530397,71.0
2020-11-20,91388989.2835941751_1822930374,24.0
2020-11-20,91388989.2835941751_1822930374,24.0
2020-11-20,91388989.2835941751_1822930374,24.0
2020-11-20,1414295036.1450204305_9072811017,16.0
2020-11-20,1414295036.1450204305_9072811017,7.0
2020-11-20,1414295036.1450204305_9072811017,16.0
2020-11-20,1414295036.1450204305_9072811017,7.0
2020-11-20,3041494.0908353891_9031234702,14.0
2020-11-20,3041494.0908353891_9031234702,24.0
2020-11-20,3041494.0908353891_9031234702,44.0
2020-11-20,3041494.0908353891_9031234702,24.0
2020-11-20,3041494.0908353891_9031234702,14.0
2020-11-20,3041494.0908353891_9031234702,44.0
2020-11-20,3578162.0623899917_976729061,46.0
2020-11-20,3578162.0623899917_976729061,18.0
2020-11-20,3578162.0623899917_976729061,35.0
2020-11-20,3578162.0623899917_976729061,46.0
2020-11-20,3578162.0623899917_976729061,18.0
2020-11-20,3578162.0623899917_976729061,35.0
2020-11-20,7158462.4817271255_8106627111,13.0
2020-11-20,7158462.4817271255_8106627111,4.0
2020-11-20,7158462.4817271255_8106627111,2.0
2020-11-20,7158462.4817271255_8106627111,2.0
2020-11-20,7158462.4817271255_8106627111,4.0
2020-11-20,7158462.4817271255_8106627111,13.0
2020-11-20,7453835.7513761923_7503936823,14.0
2020-11-20,7453835.7513761923_7503936823,71.0
2020-11-20,7453835.7513761923_7503936823,3.0
2020-11-20,7453835.7513761923_7503936823,14.0
2020-11-20,7453835.7513761923_7503936823,71.0
2020-11-20,7453835.7513761923_7503936823,3.0
2020-11-20,8156121.2108613531_6746692850,11.0
2020-11-20,8156121.2108613531_6746692850,24.0
2020-11-20,8156121.2108613531_6746692850,24.0
2020-11-20,8156121.2108613531_6746692850,24.0
2020-11-20,8156121.2108613531_6746692850,24.0
2020-11-20,8156121.2108613531_6746692850,11.0
2020-11-20,11064650.6068648711_6263570341,9.0
2020-11-20,11064650.6068648711_6263570341,9.0
2020-11-20,11064650.6068648711_6263570341,44.0
2020-11-20,11064650.6068648711_6263570341,9.0
2020-11-20,11064650.6068648711_6263570341,44.0
2020-11-20,11064650.6068648711_6263570341,9.0
2020-11-20,18766586.3704506512_8361270009,14.0
2020-11-20,18766586.3704506512_8361270009,13.0
2020-11-20,18766586.3704506512_8361270009,22.0
2020-11-20,18766586.3704506512_8361270009,13.0
2020-11-20,18766586.3704506512_8361270009,22.0
2020-11-20,18766586.3704506512_8361270009,14.0
2020-11-20,75611414.7949596702_3341410954,24.0
2020-11-20,75611414.7949596702_3341410954,32.0
2020-11-20,75611414.7949596702_3341410954,32.0
2020-11-20,75611414.7949596702_3341410954,32.0
2020-11-20,75611414.7949596702_3341410954,32.0
2020-11-20,75611414.7949596702_3341410954,24.0
2020-11-20,6672635860.5383572535_8934638739,30.0
2020-11-20,6672635860.5383572535_8934638739,24.0
2020-11-20,6672635860.5383572535_8934638739,18.0
2020-11-20,6672635860.5383572535_8934638739,18.0
2020-11-20,6672635860.5383572535_8934638739,24.0
2020-11-20,6672635860.5383572535_8934638739,30.0
2020-11-20,8348184265.5640136978_3379704221,6.0
2020-11-20,8348184265.5640136978_3379704221,1.0
2020-11-20,8348184265.5640136978_3379704221,2.0
2020-11-20,8348184265.5640136978_3379704221,6.0
2020-11-20,8348184265.5640136978_3379704221,1.0
2020-11-20,8348184265.5640136978_3379704221,2.0
2020-11-20,22222567.3132315095_6229335142,52.0
2020-11-20,22222567.3132315095_6229335142,2.0
2020-11-20,22222567.3132315095_6229335142,58.0
2020-11-20,22222567.3132315095_6229335142,7.0
2020-11-20,22222567.3132315095_6229335142,7.0
2020-11-20,22222567.3132315095_6229335142,58.0
2020-11-20,22222567.3132315095_6229335142,2.0
2020-11-20,22222567.3132315095_6229335142,52.0
2020-11-20,81646599.9766401752_1653954592,14.0
2020-11-20,81646599.9766401752_1653954592,10.0
2020-11-20,81646599.9766401752_1653954592,13.0
2020-11-20,81646599.9766401752_1653954592,10.0
2020-11-20,81646599.9766401752_1653954592,10.0
2020-11-20,81646599.9766401752_1653954592,13.0
2020-11-20,81646599.9766401752_1653954592,10.0
2020-11-20,81646599.9766401752_1653954592,14.0
2020-11-20,5607144.6246327246_5432099591,13.0
2020-11-20,5607144.6246327246_5432099591,18.0
2020-11-20,5607144.6246327246_5432099591,24.0
2020-11-20,5607144.6246327246_5432099591,44.0
2020-11-20,5607144.6246327246_5432099591,44.0
2020-11-20,4449681.9212786049_4351818005,1.0
2020-11-20,5607144.6246327246_5432099591,44.0
2020-11-20,5607144.6246327246_5432099591,18.0
2020-11-20,5607144.6246327246_5432099591,44.0
2020-11-20,5607144.6246327246_5432099591,24.0
2020-11-20,5607144.6246327246_5432099591,13.0
2020-11-20,39520514.9339206269_6674453430,10.0
2020-11-20,39520514.9339206269_6674453430,1.0
2020-11-20,39520514.9339206269_6674453430,14.0
2020-11-20,39520514.9339206269_6674453430,26.0
2020-11-20,39520514.9339206269_6674453430,5.0
2020-11-20,39520514.9339206269_6674453430,5.0
2020-11-20,39520514.9339206269_6674453430,10.0
2020-11-20,39520514.9339206269_6674453430,14.0
2020-11-20,39520514.9339206269_6674453430,1.0
2020-11-20,39520514.9339206269_6674453430,26.0
2020-11-20,61577291.2144566004_8961924492,12.0
2020-11-20,61577291.2144566004_8961924492,22.0
2020-11-20,61577291.2144566004_8961924492,44.0
2020-11-20,61577291.2144566004_8961924492,24.0
2020-11-20,61577291.2144566004_8961924492,3.0
2020-11-20,61577291.2144566004_8961924492,22.0
2020-11-20,4449681.9212786049_4351818005,6.0
2020-11-20,61577291.2144566004_8961924492,44.0
2020-11-20,61577291.2144566004_8961924492,24.0
2020-11-20,61577291.2144566004_8961924492,3.0
2020-11-20,61577291.2144566004_8961924492,12.0
2020-11-20,8263478975.0153803823_9716718837,40.0
2020-11-20,8263478975.0153803823_9716718837,12.0
2020-11-20,8263478975.0153803823_9716718837,60.0
2020-11-20,8263478975.0153803823_9716718837,16.0
2020-11-20,8263478975.0153803823_9716718837,12.0
2020-11-20,8263478975.0153803823_9716718837,40.0
2020-11-20,8263478975.0153803823_9716718837,12.0
2020-11-20,8263478975.0153803823_9716718837,60.0
2020-11-20,8263478975.0153803823_9716718837,12.0
2020-11-20,8263478975.0153803823_9716718837,16.0
2020-11-20,3680421.4213771360_3877038449,20.0
2020-11-20,3680421.4213771360_3877038449,11.0
2020-11-20,3680421.4213771360_3877038449,7.0
2020-11-20,3680421.4213771360_3877038449,3.0
2020-11-20,3680421.4213771360_3877038449,3.0
2020-11-20,3680421.4213771360_3877038449,3.0
2020-11-20,3680421.4213771360_3877038449,7.0
2020-11-20,3680421.4213771360_3877038449,3.0
2020-11-20,3680421.4213771360_3877038449,3.0
2020-11-20,3680421.4213771360_3877038449,20.0
2020-11-20,3680421.4213771360_3877038449,11.0
2020-11-20,3680421.4213771360_3877038449,3.0
2020-11-20,4449681.9212786049_4351818005,1.0
2020-11-20,4449681.9212786049_4351818005,2.0
2020-11-20,4449681.9212786049_4351818005,5.0
2020-11-20,4449681.9212786049_4351818005,13.0
2020-11-20,4449681.9212786049_4351818005,2.0
2020-11-20,4449681.9212786049_4351818005,6.0
2020-11-20,4449681.9212786049_4351818005,2.0
2020-11-20,4449681.9212786049_4351818005,2.0
2020-11-20,4449681.9212786049_4351818005,13.0
2020-11-20,4449681.9212786049_4351818005,5.0
2020-11-20,24164594.4598368539_3450253543,14.0
2020-11-20,24164594.4598368539_3450253543,13.0
2020-11-20,24164594.4598368539_3450253543,16.0
2020-11-20,24164594.4598368539_3450253543,14.0
2020-11-20,24164594.4598368539_3450253543,14.0
2020-11-20,24164594.4598368539_3450253543,14.0
2020-11-20,24164594.4598368539_3450253543,14.0
2020-11-20,24164594.4598368539_3450253543,14.0
2020-11-20,24164594.4598368539_3450253543,16.0
2020-11-20,24164594.4598368539_3450253543,13.0
2020-11-20,24164594.4598368539_3450253543,13.0
2020-11-20,26064119.0281069258_5931577046,30.0
2020-11-20,26064119.0281069258_5931577046,24.0
2020-11-20,26064119.0281069258_5931577046,120.0
2020-11-20,26064119.0281069258_5931577046,30.0
2020-11-20,26064119.0281069258_5931577046,115.0
2020-11-20,26064119.0281069258_5931577046,20.0
2020-11-20,26064119.0281069258_5931577046,30.0
2020-11-20,26064119.0281069258_5931577046,20.0
2020-11-20,26064119.0281069258_5931577046,115.0
2020-11-20,26064119.0281069258_5931577046,120.0
2020-11-20,26064119.0281069258_5931577046,30.0
2020-11-20,26064119.0281069258_5931577046,24.0
2020-11-20,30675676.3150878065_2746815888,46.0
2020-11-20,30675676.3150878065_2746815888,44.0
2020-11-20,30675676.3150878065_2746815888,16.0
2020-11-20,30675676.3150878065_2746815888,50.0
2020-11-20,30675676.3150878065_2746815888,28.0
2020-11-20,30675676.3150878065_2746815888,28.0
2020-11-20,30675676.3150878065_2746815888,28.0
2020-11-20,30675676.3150878065_2746815888,16.0
2020-11-20,30675676.3150878065_2746815888,46.0
2020-11-20,30675676.3150878065_2746815888,50.0
2020-11-20,30675676.3150878065_2746815888,44.0
2020-11-20,30675676.3150878065_2746815888,28.0
2020-11-20,13141816.1294900403_6753502793,48.0
2020-11-20,13141816.1294900403_6753502793,50.0
2020-11-20,13141816.1294900403_6753502793,44.0
2020-11-20,13141816.1294900403_6753502793,88.0
2020-11-20,13141816.1294900403_6753502793,10.0
2020-11-20,13141816.1294900403_6753502793,88.0
2020-11-20,13141816.1294900403_6753502793,16.0
2020-11-20,13141816.1294900403_6753502793,50.0
2020-11-20,13141816.1294900403_6753502793,48.0
2020-11-20,13141816.1294900403_6753502793,44.0
2020-11-20,13141816.1294900403_6753502793,88.0
2020-11-20,13141816.1294900403_6753502793,10.0
2020-11-20,13141816.1294900403_6753502793,88.0
2020-11-20,13141816.1294900403_6753502793,16.0
2020-11-20,85359676.8060209084_2677187156,7.0
2020-11-20,85359676.8060209084_2677187156,1.0
2020-11-20,85359676.8060209084_2677187156,3.0
2020-11-20,85359676.8060209084_2677187156,2.0
2020-11-20,85359676.8060209084_2677187156,5.0
2020-11-20,85359676.8060209084_2677187156,1.0
2020-11-20,85359676.8060209084_2677187156,5.0
2020-11-20,85359676.8060209084_2677187156,1.0
2020-11-20,85359676.8060209084_2677187156,5.0
2020-11-20,85359676.8060209084_2677187156,2.0
2020-11-20,85359676.8060209084_2677187156,7.0
2020-11-20,85359676.8060209084_2677187156,1.0
2020-11-20,85359676.8060209084_2677187156,3.0
2020-11-20,85359676.8060209084_2677187156,5.0
2020-11-20,6445892.8785219212_8431171511,28.0
2020-11-20,6445892.8785219212_8431171511,12.0
2020-11-20,6445892.8785219212_8431171511,24.0
2020-11-20,6445892.8785219212_8431171511,3.0
2020-11-20,6445892.8785219212_8431171511,7.0
2020-11-20,6445892.8785219212_8431171511,25.0
2020-11-20,6445892.8785219212_8431171511,1.0
2020-11-20,6445892.8785219212_8431171511,32.0
2020-11-20,6445892.8785219212_8431171511,8.0
2020-11-20,6445892.8785219212_8431171511,2.0
2020-11-20,6445892.8785219212_8431171511,32.0
2020-11-20,6445892.8785219212_8431171511,1.0
2020-11-20,6445892.8785219212_8431171511,25.0
2020-11-20,6445892.8785219212_8431171511,2.0
2020-11-20,6445892.8785219212_8431171511,8.0
2020-11-20,6445892.8785219212_8431171511,24.0
2020-11-20,6445892.8785219212_8431171511,12.0
2020-11-20,6445892.8785219212_8431171511,28.0
2020-11-20,6445892.8785219212_8431171511,7.0
2020-11-20,6445892.8785219212_8431171511,3.0
2020-11-20,8156646657.1507119761_2913410639,20.0
2020-11-20,8156646657.1507119761_2913410639,48.0
2020-11-20,8156646657.1507119761_2913410639,20.0
2020-11-20,8156646657.1507119761_2913410639,14.0
2020-11-20,8156646657.1507119761_2913410639,14.0
2020-11-20,8156646657.1507119761_2913410639,25.0
2020-11-20,8156646657.1507119761_2913410639,12.0
2020-11-20,8156646657.1507119761_2913410639,13.0
2020-11-20,8156646657.1507119761_2913410639,6.0
2020-11-20,8156646657.1507119761_2913410639,24.0
2020-11-20,8156646657.1507119761_2913410639,12.0
2020-11-20,8156646657.1507119761_2913410639,44.0
2020-11-20,8156646657.1507119761_2913410639,12.0
2020-11-20,8156646657.1507119761_2913410639,24.0
2020-11-20,8156646657.1507119761_2913410639,25.0
2020-11-20,8156646657.1507119761_2913410639,12.0
2020-11-20,8156646657.1507119761_2913410639,14.0
2020-11-20,8156646657.1507119761_2913410639,44.0
2020-11-20,8156646657.1507119761_2913410639,20.0
2020-11-20,8156646657.1507119761_2913410639,13.0
2020-11-20,8156646657.1507119761_2913410639,14.0
2020-11-20,8156646657.1507119761_2913410639,48.0
2020-11-20,8156646657.1507119761_2913410639,20.0
2020-11-20,8156646657.1507119761_2913410639,6.0
2020-11-20,6775372.4463471076_3513777987,32.0
2020-11-20,6775372.4463471076_3513777987,32.0
2020-11-20,67244316.0781736432_2628973059,44.0
2020-11-20,67244316.0781736432_2628973059,44.0
2020-11-20,30220372.7620678894_7003596267,198.0
2020-11-20,30220372.7620678894_7003596267,126.0
2020-11-20,30220372.7620678894_7003596267,126.0
2020-11-20,30220372.7620678894_7003596267,198.0
2020-11-20,30199985.4509664101_1937073538,7.0
2020-11-20,30199985.4509664101_1937073538,1.0
2020-11-20,30199985.4509664101_1937073538,17.0
2020-11-20,30199985.4509664101_1937073538,7.0
2020-11-20,30199985.4509664101_1937073538,1.0
2020-11-20,30199985.4509664101_1937073538,17.0
2020-11-20,64416999.5439036039_2467312070,6.0
2020-11-20,64416999.5439036039_2467312070,5.0
2020-11-20,64416999.5439036039_2467312070,32.0
2020-11-20,64416999.5439036039_2467312070,32.0
2020-11-20,64416999.5439036039_2467312070,6.0
2020-11-20,64416999.5439036039_2467312070,5.0
2020-11-20,5674547.8008141064_3183012358,24.0
2020-11-20,5674547.8008141064_3183012358,28.0
2020-11-20,5674547.8008141064_3183012358,14.0
2020-11-20,5674547.8008141064_3183012358,24.0
2020-11-20,5674547.8008141064_3183012358,14.0
2020-11-20,5674547.8008141064_3183012358,28.0
2020-11-20,5674547.8008141064_3183012358,24.0
2020-11-20,5674547.8008141064_3183012358,24.0
2020-11-20,39602761.4128729087_4728659204,46.0
2020-11-20,39602761.4128729087_4728659204,26.0
2020-11-20,39602761.4128729087_4728659204,26.0
2020-11-20,39602761.4128729087_4728659204,21.0
2020-11-20,39602761.4128729087_4728659204,30.0
2020-11-20,39602761.4128729087_4728659204,21.0
2020-11-20,39602761.4128729087_4728659204,46.0
2020-11-20,39602761.4128729087_4728659204,26.0
2020-11-20,39602761.4128729087_4728659204,26.0
2020-11-20,39602761.4128729087_4728659204,30.0
2020-11-20,38420537.7216639441_9724190299,2.0
2020-11-20,38420537.7216639441_9724190299,14.0
2020-11-20,38420537.7216639441_9724190299,4.0
2020-11-20,38420537.7216639441_9724190299,9.0
2020-11-20,38420537.7216639441_9724190299,16.0
2020-11-20,38420537.7216639441_9724190299,92.0
2020-11-20,38420537.7216639441_9724190299,16.0
2020-11-20,38420537.7216639441_9724190299,23.0
2020-11-20,38420537.7216639441_9724190299,16.0
2020-11-20,38420537.7216639441_9724190299,14.0
2020-11-20,38420537.7216639441_9724190299,23.0
2020-11-20,38420537.7216639441_9724190299,2.0
2020-11-20,38420537.7216639441_9724190299,9.0
2020-11-20,38420537.7216639441_9724190299,92.0
2020-11-20,38420537.7216639441_9724190299,4.0
2020-11-20,38420537.7216639441_9724190299,16.0
2020-11-20,4782127.8379477531_9737869005,
2020-11-20,4921679.6988965991_6627160708,
